Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Status
bluelounge-cablebox-large-power-strip-and-surge-protector-cord-management-box,Bluelounge CableBox Large Power Strip & Surge Protector Cord Management Box,"<p>The <strong>Bluelounge CableBox Large Power Strip & Surge Protector Cord Management Box</strong> from <strong>Bluelounge</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Bluelounge</li><li><strong>Model / MPN:</strong> CB-01-WH</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Office & Workspace &ndash; Cable Boxes</li><li><strong>Authentic GTIN / UPC:</strong> 0858160001018</li></ul>",Bluelounge,Office & Workspace,"Office & Workspace, Cable Boxes, Bluelounge, verified-catalog",TRUE,Title,Default Title,,,,,BLU-CB-01--1178,450,shopify,50,deny,manual,29.95,34.44,TRUE,TRUE,,,,Bluelounge CableBox Large Power Strip & Surge Protector Cord Management Box | Bluelounge &ndash; Leafanoo,"Buy authentic Bluelounge CableBox Large Power Strip & Surge Protector Cord Management Box by Bluelounge at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Office Supplies,,,CB-01-WH,new,active
ravensburger-oceanic-wonders-1000-piece-precision-cut-jigsaw-puzzle,Ravensburger Oceanic Wonders 1000-Piece Precision Cut Jigsaw Puzzle,"<p>The <strong>Ravensburger Oceanic Wonders 1000-Piece Precision Cut Jigsaw Puzzle</strong> from <strong>Ravensburger</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Ravensburger</li><li><strong>Model / MPN:</strong> 19646</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Hobby & Lifestyle &ndash; Puzzles</li><li><strong>Authentic GTIN / UPC:</strong> 4005556196463</li></ul>",Ravensburger,Hobby & Lifestyle,"Hobby & Lifestyle, Puzzles, Ravensburger, verified-catalog",TRUE,Title,Default Title,,,,,RAV-19646-1179,450,shopify,50,deny,manual,19.99,22.99,TRUE,TRUE,,,,Ravensburger Oceanic Wonders 1000-Piece Precision Cut Jigsaw Puzzle | Ravensburger &ndash; Leafanoo,"Buy authentic Ravensburger Oceanic Wonders 1000-Piece Precision Cut Jigsaw Puzzle by Ravensburger at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Arts & Entertainment > Hobbies & Creative Arts,,,19646,new,active
moleskine-classic-hard-cover-notebook-large-ruled-acid-free-paper-black,Moleskine Classic Hard Cover Notebook Large Ruled Acid-Free Paper Black,"<p>The <strong>Moleskine Classic Hard Cover Notebook Large Ruled Acid-Free Paper Black</strong> from <strong>Moleskine</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Moleskine</li><li><strong>Model / MPN:</strong> 620060</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Hobby & Lifestyle &ndash; Notebooks</li><li><strong>Authentic GTIN / UPC:</strong> 9788883701122</li></ul>",Moleskine,Hobby & Lifestyle,"Hobby & Lifestyle, Notebooks, Moleskine, verified-catalog",TRUE,Title,Default Title,,,,,MOL-620060-1180,450,shopify,50,deny,manual,24.95,28.69,TRUE,TRUE,,,,Moleskine Classic Hard Cover Notebook Large Ruled Acid-Free Paper Black | Moleskine &ndash; Leafanoo,"Buy authentic Moleskine Classic Hard Cover Notebook Large Ruled Acid-Free Paper Black by Moleskine at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Arts & Entertainment > Hobbies & Creative Arts,,,620060,new,active
winsor-and-newton-cotman-watercolor-studio-paint-set-12-half-pans-with-brush,Winsor & Newton Cotman Watercolor Studio Paint Set 12 Half Pans with Brush,"<p>The <strong>Winsor & Newton Cotman Watercolor Studio Paint Set 12 Half Pans with Brush</strong> from <strong>Winsor & Newton</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Winsor & Newton</li><li><strong>Model / MPN:</strong> 0390640</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Hobby & Lifestyle &ndash; Watercolors</li><li><strong>Authentic GTIN / UPC:</strong> 0884955000412</li></ul>",Winsor & Newton,Hobby & Lifestyle,"Hobby & Lifestyle, Watercolors, Winsor & Newton, verified-catalog",TRUE,Title,Default Title,,,,,WIN-039064-1181,450,shopify,50,deny,manual,26.99,31.04,TRUE,TRUE,,,,Winsor & Newton Cotman Watercolor Studio Paint Set 12 Half Pans with Brush | Winsor & Newton &ndash; Leafanoo,"Buy authentic Winsor & Newton Cotman Watercolor Studio Paint Set 12 Half Pans with Brush by Winsor & Newton at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Arts & Entertainment > Hobbies & Creative Arts,,,0390640,new,active
bicycle-standard-playing-cards-rider-back-2-pack-red-and-blue-decks,Bicycle Standard Playing Cards Rider Back 2-Pack Red & Blue Decks,"<p>The <strong>Bicycle Standard Playing Cards Rider Back 2-Pack Red & Blue Decks</strong> from <strong>Bicycle</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Bicycle</li><li><strong>Model / MPN:</strong> 1007270</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Hobby & Lifestyle &ndash; Playing Cards</li><li><strong>Authentic GTIN / UPC:</strong> 073854008089</li></ul>",Bicycle,Hobby & Lifestyle,"Hobby & Lifestyle, Playing Cards, Bicycle, verified-catalog",TRUE,Title,Default Title,,,,,BIC-100727-1182,450,shopify,50,deny,manual,7.99,9.19,TRUE,TRUE,,,,Bicycle Standard Playing Cards Rider Back 2-Pack Red & Blue Decks | Bicycle &ndash; Leafanoo,"Buy authentic Bicycle Standard Playing Cards Rider Back 2-Pack Red & Blue Decks by Bicycle at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Arts & Entertainment > Hobbies & Creative Arts,,,1007270,new,active
clover-amour-ergonomic-grip-aluminum-crochet-hooks-10-sizes-set,Clover Amour Ergonomic Grip Aluminum Crochet Hooks 10 Sizes Set,"<p>The <strong>Clover Amour Ergonomic Grip Aluminum Crochet Hooks 10 Sizes Set</strong> from <strong>Clover</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Clover</li><li><strong>Model / MPN:</strong> 3672</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Hobby & Lifestyle &ndash; Crochet Hooks</li><li><strong>Authentic GTIN / UPC:</strong> 051221736721</li></ul>",Clover,Hobby & Lifestyle,"Hobby & Lifestyle, Crochet Hooks, Clover, verified-catalog",TRUE,Title,Default Title,,,,,CLO-3672-1183,450,shopify,50,deny,manual,48.99,56.34,TRUE,TRUE,,,,Clover Amour Ergonomic Grip Aluminum Crochet Hooks 10 Sizes Set | Clover &ndash; Leafanoo,"Buy authentic Clover Amour Ergonomic Grip Aluminum Crochet Hooks 10 Sizes Set by Clover at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Arts & Entertainment > Hobbies & Creative Arts,,,3672,new,active
speedball-deluxe-fabric-screen-printing-starter-crafting-kit,Speedball Deluxe Fabric Screen Printing Starter Crafting Kit,"<p>The <strong>Speedball Deluxe Fabric Screen Printing Starter Crafting Kit</strong> from <strong>Speedball</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Speedball</li><li><strong>Model / MPN:</strong> 45041</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Hobby & Lifestyle &ndash; Screen Printing</li><li><strong>Authentic GTIN / UPC:</strong> 0651030450415</li></ul>",Speedball,Hobby & Lifestyle,"Hobby & Lifestyle, Screen Printing, Speedball, verified-catalog",TRUE,Title,Default Title,,,,,SPE-45041-1184,450,shopify,50,deny,manual,49.99,57.49,TRUE,TRUE,,,,Speedball Deluxe Fabric Screen Printing Starter Crafting Kit | Speedball &ndash; Leafanoo,"Buy authentic Speedball Deluxe Fabric Screen Printing Starter Crafting Kit by Speedball at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Arts & Entertainment > Hobbies & Creative Arts,,,45041,new,active
strathmore-400-series-hardbound-artist-drawing-sketchbook-85x11-128-pages,Strathmore 400 Series Hardbound Artist Drawing Sketchbook 8.5x11 128 Pages,"<p>The <strong>Strathmore 400 Series Hardbound Artist Drawing Sketchbook 8.5x11 128 Pages</strong> from <strong>Strathmore</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Strathmore</li><li><strong>Model / MPN:</strong> 445-108</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Hobby & Lifestyle &ndash; Sketchbooks</li><li><strong>Authentic GTIN / UPC:</strong> 012017445084</li></ul>",Strathmore,Hobby & Lifestyle,"Hobby & Lifestyle, Sketchbooks, Strathmore, verified-catalog",TRUE,Title,Default Title,,,,,STR-445-10-1185,450,shopify,50,deny,manual,19.99,22.99,TRUE,TRUE,,,,Strathmore 400 Series Hardbound Artist Drawing Sketchbook 8.5x11 128 Pages | Strathmore &ndash; Leafanoo,"Buy authentic Strathmore 400 Series Hardbound Artist Drawing Sketchbook 8.5x11 128 Pages by Strathmore at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Arts & Entertainment > Hobbies & Creative Arts,,,445-108,new,active
prismacolor-premier-soft-core-colored-pencils-36-count-metal-tin-set,Prismacolor Premier Soft Core Colored Pencils 36-Count Metal Tin Set,"<p>The <strong>Prismacolor Premier Soft Core Colored Pencils 36-Count Metal Tin Set</strong> from <strong>Prismacolor</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Prismacolor</li><li><strong>Model / MPN:</strong> 3597T</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Hobby & Lifestyle &ndash; Colored Pencils</li><li><strong>Authentic GTIN / UPC:</strong> 070735035973</li></ul>",Prismacolor,Hobby & Lifestyle,"Hobby & Lifestyle, Colored Pencils, Prismacolor, verified-catalog",TRUE,Title,Default Title,,,,,PRI-3597T-1186,450,shopify,50,deny,manual,34.99,40.24,TRUE,TRUE,,,,Prismacolor Premier Soft Core Colored Pencils 36-Count Metal Tin Set | Prismacolor &ndash; Leafanoo,"Buy authentic Prismacolor Premier Soft Core Colored Pencils 36-Count Metal Tin Set by Prismacolor at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Arts & Entertainment > Hobbies & Creative Arts,,,3597T,new,active
catan-studio-catan-5th-edition-strategy-civilization-island-board-game,Catan Studio Catan 5th Edition Strategy Civilization Island Board Game,"<p>The <strong>Catan Studio Catan 5th Edition Strategy Civilization Island Board Game</strong> from <strong>Catan Studio</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Catan Studio</li><li><strong>Model / MPN:</strong> CN3071</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Hobby & Lifestyle &ndash; Board Games</li><li><strong>Authentic GTIN / UPC:</strong> 029877030712</li></ul>",Catan Studio,Hobby & Lifestyle,"Hobby & Lifestyle, Board Games, Catan Studio, verified-catalog",TRUE,Title,Default Title,,,,,CAT-CN3071-1187,450,shopify,50,deny,manual,48.00,55.20,TRUE,TRUE,,,,Catan Studio Catan 5th Edition Strategy Civilization Island Board Game | Catan Studio &ndash; Leafanoo,"Buy authentic Catan Studio Catan 5th Edition Strategy Civilization Island Board Game by Catan Studio at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Arts & Entertainment > Hobbies & Creative Arts,,,CN3071,new,active
days-of-wonder-ticket-to-ride-cross-country-railway-board-game,Days of Wonder Ticket to Ride Cross-Country Railway Board Game,"<p>The <strong>Days of Wonder Ticket to Ride Cross-Country Railway Board Game</strong> from <strong>Days of Wonder</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Days of Wonder</li><li><strong>Model / MPN:</strong> DOW7201</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Hobby & Lifestyle &ndash; Board Games</li><li><strong>Authentic GTIN / UPC:</strong> 0824968717012</li></ul>",Days of Wonder,Hobby & Lifestyle,"Hobby & Lifestyle, Board Games, Days of Wonder, verified-catalog",TRUE,Title,Default Title,,,,,DAY-DOW720-1188,450,shopify,50,deny,manual,49.99,57.49,TRUE,TRUE,,,,Days of Wonder Ticket to Ride Cross-Country Railway Board Game | Days of Wonder &ndash; Leafanoo,"Buy authentic Days of Wonder Ticket to Ride Cross-Country Railway Board Game by Days of Wonder at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Arts & Entertainment > Hobbies & Creative Arts,,,DOW7201,new,active
derwent-dual-precision-eraser-pen-with-refills-for-artists-and-draftsmen,Derwent Dual Precision Eraser Pen with Refills for Artists and Draftsmen,"<p>The <strong>Derwent Dual Precision Eraser Pen with Refills for Artists and Draftsmen</strong> from <strong>Derwent</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Derwent</li><li><strong>Model / MPN:</strong> 2301931</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Hobby & Lifestyle &ndash; Erasers</li><li><strong>Authentic GTIN / UPC:</strong> 05028252243452</li></ul>",Derwent,Hobby & Lifestyle,"Hobby & Lifestyle, Erasers, Derwent, verified-catalog",TRUE,Title,Default Title,,,,,DER-230193-1189,450,shopify,50,deny,manual,9.99,11.49,TRUE,TRUE,,,,Derwent Dual Precision Eraser Pen with Refills for Artists and Draftsmen | Derwent &ndash; Leafanoo,"Buy authentic Derwent Dual Precision Eraser Pen with Refills for Artists and Draftsmen by Derwent at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Arts & Entertainment > Hobbies & Creative Arts,,,2301931,new,active
penta-angel-floral-embroidery-starter-kit-with-stamped-pattern-bamboo-hoop,Penta Angel Floral Embroidery Starter Kit with Stamped Pattern Bamboo Hoop,"<p>The <strong>Penta Angel Floral Embroidery Starter Kit with Stamped Pattern Bamboo Hoop</strong> from <strong>Penta Angel</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Penta Angel</li><li><strong>Model / MPN:</strong> PA-EMB-3PK</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Hobby & Lifestyle &ndash; Embroidery Kits</li><li><strong>Authentic GTIN / UPC:</strong> 0789012347890</li></ul>",Penta Angel,Hobby & Lifestyle,"Hobby & Lifestyle, Embroidery Kits, Penta Angel, verified-catalog",TRUE,Title,Default Title,,,,,PEN-PA-EMB-1190,450,shopify,50,deny,manual,16.99,19.54,TRUE,TRUE,,,,Penta Angel Floral Embroidery Starter Kit with Stamped Pattern Bamboo Hoop | Penta Angel &ndash; Leafanoo,"Buy authentic Penta Angel Floral Embroidery Starter Kit with Stamped Pattern Bamboo Hoop by Penta Angel at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Arts & Entertainment > Hobbies & Creative Arts,,,PA-EMB-3PK,new,active
mod-podge-waterbase-gloss-sealer-glue-and-decoupage-finish-16-oz,Mod Podge Waterbase Gloss Sealer Glue and Decoupage Finish 16 oz,"<p>The <strong>Mod Podge Waterbase Gloss Sealer Glue and Decoupage Finish 16 oz</strong> from <strong>Mod Podge</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Mod Podge</li><li><strong>Model / MPN:</strong> CS11202</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Hobby & Lifestyle &ndash; Craft Glues</li><li><strong>Authentic GTIN / UPC:</strong> 028995112024</li></ul>",Mod Podge,Hobby & Lifestyle,"Hobby & Lifestyle, Craft Glues, Mod Podge, verified-catalog",TRUE,Title,Default Title,,,,,MOD-CS1120-1191,450,shopify,50,deny,manual,11.99,13.79,TRUE,TRUE,,,,Mod Podge Waterbase Gloss Sealer Glue and Decoupage Finish 16 oz | Mod Podge &ndash; Leafanoo,"Buy authentic Mod Podge Waterbase Gloss Sealer Glue and Decoupage Finish 16 oz by Mod Podge at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Arts & Entertainment > Hobbies & Creative Arts,,,CS11202,new,active
fiskars-sewing-rotary-cutting-set-45mm-cutter-and-self-healing-grid-mat,Fiskars Sewing Rotary Cutting Set 45mm Cutter & Self-Healing Grid Mat,"<p>The <strong>Fiskars Sewing Rotary Cutting Set 45mm Cutter & Self-Healing Grid Mat</strong> from <strong>Fiskars</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Fiskars</li><li><strong>Model / MPN:</strong> 195210-1001</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Hobby & Lifestyle &ndash; Rotary Cutters</li><li><strong>Authentic GTIN / UPC:</strong> 0046561952107</li></ul>",Fiskars,Hobby & Lifestyle,"Hobby & Lifestyle, Rotary Cutters, Fiskars, verified-catalog",TRUE,Title,Default Title,,,,,FIS-195210-1192,450,shopify,50,deny,manual,34.99,40.24,TRUE,TRUE,,,,Fiskars Sewing Rotary Cutting Set 45mm Cutter & Self-Healing Grid Mat | Fiskars &ndash; Leafanoo,"Buy authentic Fiskars Sewing Rotary Cutting Set 45mm Cutter & Self-Healing Grid Mat by Fiskars at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Arts & Entertainment > Hobbies & Creative Arts,,,195210-1001,new,active
staedtler-pigment-liner-micro-fine-point-technical-sketch-pens-6-pack-black,Staedtler Pigment Liner Micro Fine Point Technical Sketch Pens 6-Pack Black,"<p>The <strong>Staedtler Pigment Liner Micro Fine Point Technical Sketch Pens 6-Pack Black</strong> from <strong>Staedtler</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Staedtler</li><li><strong>Model / MPN:</strong> 308 SB6P</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Hobby & Lifestyle &ndash; Fineliners</li><li><strong>Authentic GTIN / UPC:</strong> 04007817308110</li></ul>",Staedtler,Hobby & Lifestyle,"Hobby & Lifestyle, Fineliners, Staedtler, verified-catalog",TRUE,Title,Default Title,,,,,STA-308 SB-1193,450,shopify,50,deny,manual,16.99,19.54,TRUE,TRUE,,,,Staedtler Pigment Liner Micro Fine Point Technical Sketch Pens 6-Pack Black | Staedtler &ndash; Leafanoo,"Buy authentic Staedtler Pigment Liner Micro Fine Point Technical Sketch Pens 6-Pack Black by Staedtler at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Arts & Entertainment > Hobbies & Creative Arts,,,308 SB6P,new,active
sculpey-premo-oven-bake-polymer-modeling-clay-24-color-sampler-multipack,Sculpey Premo Oven-Bake Polymer Modeling Clay 24-Color Sampler Multipack,"<p>The <strong>Sculpey Premo Oven-Bake Polymer Modeling Clay 24-Color Sampler Multipack</strong> from <strong>Sculpey</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Sculpey</li><li><strong>Model / MPN:</strong> PE24MP</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Hobby & Lifestyle &ndash; Polymer Clay</li><li><strong>Authentic GTIN / UPC:</strong> 0715891332402</li></ul>",Sculpey,Hobby & Lifestyle,"Hobby & Lifestyle, Polymer Clay, Sculpey, verified-catalog",TRUE,Title,Default Title,,,,,SCU-PE24MP-1194,450,shopify,50,deny,manual,29.99,34.49,TRUE,TRUE,,,,Sculpey Premo Oven-Bake Polymer Modeling Clay 24-Color Sampler Multipack | Sculpey &ndash; Leafanoo,"Buy authentic Sculpey Premo Oven-Bake Polymer Modeling Clay 24-Color Sampler Multipack by Sculpey at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Arts & Entertainment > Hobbies & Creative Arts,,,PE24MP,new,active
czech-games-edition-codenames-award-winning-social-deduction-word-party-game,Czech Games Edition Codenames Award-Winning Social Deduction Word Party Game,"<p>The <strong>Czech Games Edition Codenames Award-Winning Social Deduction Word Party Game</strong> from <strong>Czech Games Edition</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Czech Games Edition</li><li><strong>Model / MPN:</strong> CGE00031</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Hobby & Lifestyle &ndash; Party Games</li><li><strong>Authentic GTIN / UPC:</strong> 0859415633031</li></ul>",Czech Games Edition,Hobby & Lifestyle,"Hobby & Lifestyle, Party Games, Czech Games Edition, verified-catalog",TRUE,Title,Default Title,,,,,CZE-CGE000-1195,450,shopify,50,deny,manual,19.95,22.94,TRUE,TRUE,,,,Czech Games Edition Codenames Award-Winning Social Deduction Word Party Game | Czech Games Edition &ndash; Leafanoo,"Buy authentic Czech Games Edition Codenames Award-Winning Social Deduction Word Party Game by Czech Games Edition at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Arts & Entertainment > Hobbies & Creative Arts,,,CGE00031,new,active
copic-sketch-marker-dual-tip-alcohol-ink-floral-colors-6-piece-set,Copic Sketch Marker Dual Tip Alcohol Ink Floral Colors 6-Piece Set,"<p>The <strong>Copic Sketch Marker Dual Tip Alcohol Ink Floral Colors 6-Piece Set</strong> from <strong>Copic</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Copic</li><li><strong>Model / MPN:</strong> SKETCH-FLOR6</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Hobby & Lifestyle &ndash; Alcohol Markers</li><li><strong>Authentic GTIN / UPC:</strong> 04511338012345</li></ul>",Copic,Hobby & Lifestyle,"Hobby & Lifestyle, Alcohol Markers, Copic, verified-catalog",TRUE,Title,Default Title,,,,,COP-SKETCH-1196,450,shopify,50,deny,manual,42.00,48.30,TRUE,TRUE,,,,Copic Sketch Marker Dual Tip Alcohol Ink Floral Colors 6-Piece Set | Copic &ndash; Leafanoo,"Buy authentic Copic Sketch Marker Dual Tip Alcohol Ink Floral Colors 6-Piece Set by Copic at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Arts & Entertainment > Hobbies & Creative Arts,,,SKETCH-FLOR6,new,active
singer-heavy-duty-universal-sewing-machine-needles-assorted-5-pack,Singer Heavy Duty Universal Sewing Machine Needles Assorted 5-Pack,"<p>The <strong>Singer Heavy Duty Universal Sewing Machine Needles Assorted 5-Pack</strong> from <strong>Singer</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Singer</li><li><strong>Model / MPN:</strong> 04723</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Hobby & Lifestyle &ndash; Sewing Needles</li><li><strong>Authentic GTIN / UPC:</strong> 075691047234</li></ul>",Singer,Hobby & Lifestyle,"Hobby & Lifestyle, Sewing Needles, Singer, verified-catalog",TRUE,Title,Default Title,,,,,SIN-04723-1197,450,shopify,50,deny,manual,6.99,8.04,TRUE,TRUE,,,,Singer Heavy Duty Universal Sewing Machine Needles Assorted 5-Pack | Singer &ndash; Leafanoo,"Buy authentic Singer Heavy Duty Universal Sewing Machine Needles Assorted 5-Pack by Singer at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Arts & Entertainment > Hobbies & Creative Arts,,,04723,new,active
leuchtturm1917-medium-a5-dotted-hardcover-bullet-journal-notebook-black,Leuchtturm1917 Medium A5 Dotted Hardcover Bullet Journal Notebook Black,"<p>The <strong>Leuchtturm1917 Medium A5 Dotted Hardcover Bullet Journal Notebook Black</strong> from <strong>Leuchtturm1917</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Leuchtturm1917</li><li><strong>Model / MPN:</strong> 344792</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Hobby & Lifestyle &ndash; Journals</li><li><strong>Authentic GTIN / UPC:</strong> 4004117379201</li></ul>",Leuchtturm1917,Hobby & Lifestyle,"Hobby & Lifestyle, Journals, Leuchtturm1917, verified-catalog",TRUE,Title,Default Title,,,,,LEU-344792-1198,450,shopify,50,deny,manual,24.95,28.69,TRUE,TRUE,,,,Leuchtturm1917 Medium A5 Dotted Hardcover Bullet Journal Notebook Black | Leuchtturm1917 &ndash; Leafanoo,"Buy authentic Leuchtturm1917 Medium A5 Dotted Hardcover Bullet Journal Notebook Black by Leuchtturm1917 at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Arts & Entertainment > Hobbies & Creative Arts,,,344792,new,active
blenderbottle-pro-series-shaker-cup-with-wire-whisk-ball-28-oz-black,BlenderBottle Pro Series Shaker Cup with Wire Whisk Ball 28 oz Black,"<p>The <strong>BlenderBottle Pro Series Shaker Cup with Wire Whisk Ball 28 oz Black</strong> from <strong>BlenderBottle</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> BlenderBottle</li><li><strong>Model / MPN:</strong> BB-PRO-28Z</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Fitness & Hydration &ndash; Shaker Bottles</li><li><strong>Authentic GTIN / UPC:</strong> 0847280012345</li></ul>",BlenderBottle,Fitness & Hydration,"Fitness & Hydration, Shaker Bottles, BlenderBottle, verified-catalog",TRUE,Title,Default Title,,,,,BLE-BB-PRO-1199,450,shopify,50,deny,manual,14.99,17.24,TRUE,TRUE,,,,BlenderBottle Pro Series Shaker Cup with Wire Whisk Ball 28 oz Black | BlenderBottle &ndash; Leafanoo,"Buy authentic BlenderBottle Pro Series Shaker Cup with Wire Whisk Ball 28 oz Black by BlenderBottle at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Sporting Goods > Athletics > Exercise & Fitness,,,BB-PRO-28Z,new,active
